date,createdAt,timestamp,context,value
2023-11-23 23:02:18.569000-05:00,1700798538569,1700798538569,{},33.5
2023-11-23 23:02:17.066000-05:00,1700798537066,1700798537066,{},33.25
2023-11-23 23:02:15.556000-05:00,1700798535556,1700798535556,{},33.0
2023-11-23 23:02:14.060000-05:00,1700798534060,1700798534060,{},33.5
2023-11-23 23:02:12.547000-05:00,1700798532547,1700798532547,{},33.25
2023-11-23 23:02:11.044000-05:00,1700798531044,1700798531044,{},33.5
2023-11-23 23:02:09.543000-05:00,1700798529543,1700798529543,{},33.25
2023-11-23 23:02:08.039000-05:00,1700798528039,1700798528039,{},33.5
2023-11-23 23:02:06.541000-05:00,1700798526541,1700798526541,{},33.0
2023-11-23 23:02:05.032000-05:00,1700798525032,1700798525032,{},32.75
2023-11-23 23:02:03.532000-05:00,1700798523532,1700798523532,{},33.75
2023-11-23 23:02:02.023000-05:00,1700798522023,1700798522023,{},33.5
2023-11-23 23:02:00.524000-05:00,1700798520524,1700798520524,{},33.75
2023-11-23 23:01:59.047000-05:00,1700798519047,1700798519047,{},33.5
2023-11-23 23:01:57.518000-05:00,1700798517518,1700798517518,{},33.25
2023-11-23 23:01:56.103000-05:00,1700798516103,1700798516103,{},33.25
2023-11-23 23:01:54.524000-05:00,1700798514524,1700798514524,{},34.0
2023-11-23 23:01:53.024000-05:00,1700798513024,1700798513024,{},33.5
2023-11-23 23:01:51.514000-05:00,1700798511514,1700798511514,{},33.25
2023-11-23 23:01:50.006000-05:00,1700798510006,1700798510006,{},33.75
2023-11-23 23:01:48.503000-05:00,1700798508503,1700798508503,{},33.25
2023-11-23 23:01:47.013000-05:00,1700798507013,1700798507013,{},33.25
2023-11-23 23:01:45.499000-05:00,1700798505499,1700798505499,{},34.0
2023-11-23 23:01:43.995000-05:00,1700798503995,1700798503995,{},33.5
2023-11-23 23:01:42.494000-05:00,1700798502494,1700798502494,{},34.0
2023-11-23 23:01:41.008000-05:00,1700798501008,1700798501008,{},33.5
2023-11-23 23:01:39.488000-05:00,1700798499488,1700798499488,{},34.0
2023-11-23 23:01:37.983000-05:00,1700798497983,1700798497983,{},33.5
2023-11-23 23:01:36.483000-05:00,1700798496483,1700798496483,{},34.0
2023-11-23 23:01:34.981000-05:00,1700798494981,1700798494981,{},34.0
