date,createdAt,timestamp,context,value
2023-11-22 22:42:29.428000-05:00,1700710949428,1700710949428,{},25.5
2023-11-22 22:42:27.924000-05:00,1700710947924,1700710947924,{},25.75
2023-11-22 22:42:26.420000-05:00,1700710946420,1700710946420,{},26.0
2023-11-22 22:42:24.924000-05:00,1700710944924,1700710944924,{},26.0
2023-11-22 22:42:23.423000-05:00,1700710943423,1700710943423,{},26.0
2023-11-22 22:42:21.910000-05:00,1700710941910,1700710941910,{},26.25
2023-11-22 22:42:20.417000-05:00,1700710940417,1700710940417,{},26.25
2023-11-22 22:42:18.903000-05:00,1700710938903,1700710938903,{},26.0
2023-11-22 22:42:17.404000-05:00,1700710937404,1700710937404,{},25.75
2023-11-22 22:42:15.901000-05:00,1700710935901,1700710935901,{},26.25
2023-11-22 22:42:14.398000-05:00,1700710934398,1700710934398,{},26.25
2023-11-22 22:42:12.894000-05:00,1700710932894,1700710932894,{},26.0
2023-11-22 22:42:11.398000-05:00,1700710931398,1700710931398,{},26.0
2023-11-22 22:42:09.889000-05:00,1700710929889,1700710929889,{},26.0
2023-11-22 22:42:08.439000-05:00,1700710928439,1700710928439,{},26.25
2023-11-22 22:42:05.383000-05:00,1700710925383,1700710925383,{},26.25
2023-11-22 22:42:03.882000-05:00,1700710923882,1700710923882,{},26.25
2023-11-22 22:42:02.377000-05:00,1700710922377,1700710922377,{},26.25
2023-11-22 22:42:00.874000-05:00,1700710920874,1700710920874,{},26.5
2023-11-22 22:41:59.374000-05:00,1700710919374,1700710919374,{},26.0
2023-11-22 22:41:57.868000-05:00,1700710917868,1700710917868,{},26.0
2023-11-22 22:41:56.367000-05:00,1700710916367,1700710916367,{},26.25
2023-11-22 22:41:54.866000-05:00,1700710914866,1700710914866,{},26.5
2023-11-22 22:41:53.363000-05:00,1700710913363,1700710913363,{},26.25
2023-11-22 22:41:51.859000-05:00,1700710911859,1700710911859,{},26.25
2023-11-22 22:41:50.356000-05:00,1700710910356,1700710910356,{},26.25
2023-11-22 22:41:48.854000-05:00,1700710908854,1700710908854,{},26.25
2023-11-22 22:41:47.348000-05:00,1700710907348,1700710907348,{},26.0
2023-11-22 22:41:45.845000-05:00,1700710905845,1700710905845,{},26.25
2023-11-22 22:41:44.366000-05:00,1700710904366,1700710904366,{},26.25
2023-11-22 22:41:42.838000-05:00,1700710902838,1700710902838,{},26.0
2023-11-22 22:41:41.344000-05:00,1700710901344,1700710901344,{},26.25
2023-11-22 22:41:39.859000-05:00,1700710899859,1700710899859,{},25.75
2023-11-22 22:41:38.337000-05:00,1700710898337,1700710898337,{},26.5
2023-11-22 22:41:36.830000-05:00,1700710896830,1700710896830,{},26.5
2023-11-22 22:41:35.323000-05:00,1700710895323,1700710895323,{},26.25
2023-11-22 22:41:33.823000-05:00,1700710893823,1700710893823,{},26.25
2023-11-22 22:41:32.321000-05:00,1700710892321,1700710892321,{},26.75
2023-11-22 22:41:30.817000-05:00,1700710890817,1700710890817,{},26.5
